date,min,max,pm25,q1,q3,stdev,count
2020-03-20T00:00:00.000Z,0,1.22,0.32,0.16,0.5,0.222,462
2020-03-21T00:00:00.000Z,0,1.65,0.16,0.1,0.32,0.239,488
2020-03-22T00:00:00.000Z,0.24,2.02,0.62,0.5,0.8,0.232,463
2020-03-23T00:00:00.000Z,0.33,2.27,1.02,0.81,1.2,0.293,437
2020-03-24T00:00:00.000Z,0.74,2.74,1.18,1.05,1.38,0.352,435
2020-03-25T00:00:00.000Z,0,2.93,2,0.1,2.29,1.026,422
2020-03-26T00:00:00.000Z,0,1.64,0.38,0.25,0.9,0.41,435
2020-03-27T00:00:00.000Z,0.46,8.46,1.5,1.04,3.79,2.497,376
2020-03-28T00:00:00.000Z,0,0.99,0.2,0.14,0.25,0.135,177
2020-03-29T00:00:00.000Z,0.02,1.1,0.2,0.16,0.28,0.111,330
2020-03-30T00:00:00.000Z,0.06,3.82,0.46,0.25,1.46,1.083,140
2020-03-31T00:00:00.000Z,0,1.17,0.36,0.2,0.5,0.21,316
2020-04-01T00:00:00.000Z,0.03,0.8,0.27,0.2,0.35,0.113,196
2020-04-02T00:00:00.000Z,0.15,1.35,0.5,0.4,0.64,0.204,416
2020-04-03T00:00:00.000Z,0,2.98,0.3,0.18,0.42,0.34,443
2020-04-04T00:00:00.000Z,0,1.17,0.2,0.15,0.25,0.108,515
2020-04-05T00:00:00.000Z,0,0.7,0.2,0.12,0.35,0.148,526
2020-04-06T00:00:00.000Z,0.25,6.9,2.65,0.57,3.64,1.682,479
2020-04-07T00:00:00.000Z,0.45,4.63,1.85,0.95,3.12,1.141,431
2020-04-08T00:00:00.000Z,0,2.52,0.9,0.28,1.2,0.503,469
2020-04-09T00:00:00.000Z,0,0.92,0.21,0.15,0.3,0.127,456
2020-04-10T00:00:00.000Z,0.02,0.82,0.2,0.15,0.3,0.145,502
2020-04-11T00:00:00.000Z,0,0.75,0.42,0.27,0.48,0.142,153
2020-04-12T00:00:00.000Z,0,2.29,0.51,0.25,0.72,0.441,590
2020-04-13T00:00:00.000Z,0.05,1.12,0.3,0.15,0.66,0.284,584
2020-04-14T00:00:00.000Z,0.04,1.45,0.35,0.25,0.5,0.227,566
2020-04-15T00:00:00.000Z,0.05,4.4,0.6,0.35,1.38,0.941,525
2020-04-16T00:00:00.000Z,0,1.36,0.35,0.12,0.75,0.338,517
2020-04-17T00:00:00.000Z,0,0.57,0.15,0.1,0.22,0.106,581
2020-04-18T00:00:00.000Z,0,3.86,0.4,0.22,0.7,0.777,583
2020-04-19T00:00:00.000Z,0.04,2.78,0.25,0.15,0.4,0.491,571
2020-04-20T00:00:00.000Z,0,1.56,0.3,0.19,0.45,0.256,514
2020-04-21T00:00:00.000Z,0.12,2.99,0.55,0.3,0.88,0.463,381
2020-04-22T00:00:00.000Z,0.15,2.15,0.65,0.5,0.8,0.245,425
2020-04-23T00:00:00.000Z,0,1.24,0.4,0.24,0.6,0.255,488
2020-04-24T00:00:00.000Z,0.05,2.04,0.82,0.22,1.2,0.521,550
2020-04-25T00:00:00.000Z,0.28,6.45,0.67,0.55,0.82,0.429,513
2020-04-26T00:00:00.000Z,0.1,1.15,0.45,0.3,0.62,0.198,564
2020-04-27T00:00:00.000Z,0.2,1.9,0.8,0.65,0.97,0.288,539
2020-04-28T00:00:00.000Z,0.1,1.87,0.5,0.35,0.66,0.251,410
2020-04-29T00:00:00.000Z,0.46,2.31,1.04,0.85,1.38,0.35,520
2020-04-30T00:00:00.000Z,0.6,5.27,1.1,0.9,1.65,0.939,541
2020-05-01T00:00:00.000Z,1.15,3.4,1.9,1.51,2.57,0.585,557
2020-05-02T00:00:00.000Z,2.27,8.22,4.04,3.16,4.7,1.208,538
2020-05-03T00:00:00.000Z,0,6.54,0.4,0.24,0.8,1.34,569
2020-05-04T00:00:00.000Z,0,1.98,0.25,0.16,0.39,0.243,531
2020-05-05T00:00:00.000Z,0.2,1.68,0.5,0.4,0.68,0.261,500
2020-05-06T00:00:00.000Z,0.12,0.84,0.45,0.32,0.55,0.15,588
2020-05-07T00:00:00.000Z,0.02,1.48,0.34,0.2,0.45,0.219,383
2020-05-08T00:00:00.000Z,0,3.92,0.55,0.44,0.82,0.336,352
2020-05-09T00:00:00.000Z,0,0.7,0.3,0.24,0.34,0.098,158
2020-05-17T00:00:00.000Z,0.3,1.86,0.72,0.55,0.94,0.261,178
2020-05-18T00:00:00.000Z,0.1,1.28,0.39,0.25,0.55,0.197,472
2020-05-19T00:00:00.000Z,0.06,1.68,0.5,0.3,0.84,0.363,538
2020-05-20T00:00:00.000Z,0.3,10.46,1.8,1.1,2.15,0.96,557
2020-05-21T00:00:00.000Z,1.02,4.08,1.96,1.67,2.2,0.582,512
2020-05-22T00:00:00.000Z,1.14,5.62,1.97,1.48,2.94,1.018,547
2020-05-23T00:00:00.000Z,1.47,4.83,2.17,1.94,2.52,0.559,508
2020-05-24T00:00:00.000Z,1.3,4.57,2.1,1.8,2.5,0.576,544
2020-05-25T00:00:00.000Z,1,46.53,1.9,1.47,2.6,2.212,547
2020-05-26T00:00:00.000Z,0.1,3,0.97,0.7,1.77,0.627,502
2020-05-27T00:00:00.000Z,0,2.6,0.5,0.3,1,0.679,533
2020-05-28T00:00:00.000Z,0,0.93,0.2,0.1,0.3,0.156,535
2020-05-29T00:00:00.000Z,0,53.57,0.2,0.13,0.3,3.415,547
2020-05-30T00:00:00.000Z,0,0.97,0.1,0.03,0.2,0.146,563
2020-05-31T00:00:00.000Z,0,1.83,0.3,0.2,0.4,0.222,499
2020-06-01T00:00:00.000Z,0.2,5.77,0.6,0.5,0.87,0.419,491
2020-06-02T00:00:00.000Z,0.7,2.93,1.5,1.2,1.7,0.413,536
2020-06-03T00:00:00.000Z,0.67,22.47,1.3,1,1.63,1.105,456
2020-06-04T00:00:00.000Z,0.97,3.47,1.6,1.4,1.83,0.334,539
2020-06-05T00:00:00.000Z,1.6,7.33,2.43,2.1,3.7,0.986,443
2020-06-06T00:00:00.000Z,0.5,7.67,4.26,2.79,5.57,1.826,489
2020-06-07T00:00:00.000Z,0.6,2.8,1.53,1.3,1.8,0.385,548
2020-06-08T00:00:00.000Z,0.07,3.47,0.3,0.27,0.5,0.906,539
2020-06-09T00:00:00.000Z,0,1.7,0.1,0.1,0.3,0.298,494
2020-06-10T00:00:00.000Z,0.1,3.63,0.43,0.3,0.83,0.495,527
2020-06-11T00:00:00.000Z,0.33,1.87,0.7,0.6,0.9,0.221,550
2020-06-12T00:00:00.000Z,0.1,3.2,0.5,0.37,0.9,0.38,555
2020-06-13T00:00:00.000Z,0.3,2.8,0.7,0.5,0.9,0.321,538
2020-06-14T00:00:00.000Z,0.93,3.73,2.29,2.02,2.43,0.403,343
2020-06-15T00:00:00.000Z,2.1,10.23,3.53,3.17,4.26,0.989,563
