date,min,max,pm25,q1,q3,stdev,count
2025-07-17T00:00:00.000Z,0.6,3.42,1.4,1.1,2.2,0.66,591
2025-07-18T00:00:00.000Z,0.7,4.23,1.48,1.23,2.02,0.611,591
2025-07-19T00:00:00.000Z,1.52,8.93,4.4,3.7,5.05,1.406,593
2025-07-20T00:00:00.000Z,2.4,12.43,4.43,3.5,8.69,2.872,585
2025-07-21T00:00:00.000Z,2.92,9.6,4.97,3.85,5.8,1.654,590
2025-07-22T00:00:00.000Z,3.9,9.48,6.03,4.9,7.43,1.485,591
2025-07-23T00:00:00.000Z,3.28,9.65,6.25,4.53,7.49,1.627,593
2025-07-24T00:00:00.000Z,3.53,11.68,6.39,5.5,8.73,1.978,592
2025-07-25T00:00:00.000Z,4.15,14.63,6.07,5.2,9.38,2.771,592
2025-07-26T00:00:00.000Z,1.7,15.63,5.07,3.83,8,3.453,593
2025-07-27T00:00:00.000Z,2.29,8.35,4.9,4,6.1,1.356,591
2025-07-28T00:00:00.000Z,2.15,7.15,4.63,3.58,5.63,1.23,591
2025-07-29T00:00:00.000Z,3.13,9.19,5.64,4.75,7.45,1.507,592
2025-07-30T00:00:00.000Z,1.8,7.28,2.9,2.5,3.4,1.159,592
2025-07-31T00:00:00.000Z,3.25,8.32,5.95,5.3,6.77,1.098,589
2025-08-01T00:00:00.000Z,2.75,12.93,6.53,5.22,8.86,2.126,589
2025-08-02T00:00:00.000Z,1.1,24.33,4.7,2.9,7.44,2.508,592
2025-08-03T00:00:00.000Z,1.12,507.33,2.9,1.94,4.82,26.652,592
2025-08-04T00:00:00.000Z,2.29,6.57,4.07,3.58,4.59,0.831,590
2025-08-05T00:00:00.000Z,0.7,5.07,1.6,1.21,2.5,0.849,565
2025-08-06T00:00:00.000Z,0.2,118.78,0.85,0.5,1.2,8.474,522
2025-08-07T00:00:00.000Z,0.15,3,1.1,0.6,1.82,0.717,569
2025-08-08T00:00:00.000Z,0.9,6.8,2.04,1.57,3.22,1.144,576
2025-08-09T00:00:00.000Z,1.42,7.88,2.65,2.38,3.17,1.378,571
2025-08-10T00:00:00.000Z,0.3,3.78,1.67,0.98,2.2,0.75,590
2025-08-11T00:00:00.000Z,0.1,3.63,0.6,0.4,0.8,0.33,592
2025-08-12T00:00:00.000Z,0.28,4.47,0.79,0.6,1,0.46,594
2025-08-13T00:00:00.000Z,0.25,3.1,0.87,0.6,1.2,0.586,580
2025-08-14T00:00:00.000Z,1.4,6.25,2.74,2.2,3.5,0.792,586
2025-08-15T00:00:00.000Z,0.3,9.18,3.01,0.7,4.43,2.178,478
2025-08-16T00:00:00.000Z,0.1,60.53,0.4,0.3,0.63,3.235,578
2025-08-17T00:00:00.000Z,0.13,1.08,0.4,0.3,0.6,0.19,589
2025-08-18T00:00:00.000Z,0.2,1.67,0.9,0.7,1,0.246,589
2025-08-19T00:00:00.000Z,0.1,1.12,0.37,0.3,0.45,0.12,591
2025-08-20T00:00:00.000Z,0.1,0.9,0.4,0.3,0.6,0.172,578
2025-08-21T00:00:00.000Z,0.1,0.9,0.35,0.25,0.5,0.15,368
2025-08-22T00:00:00.000Z,0.1,2.33,0.52,0.32,0.77,0.34,375
2025-08-23T00:00:00.000Z,0.2,2.02,0.6,0.47,0.7,0.235,587
2025-08-24T00:00:00.000Z,0.1,0.87,0.37,0.22,0.47,0.138,591
2025-08-25T00:00:00.000Z,0.1,2.72,0.5,0.4,0.7,0.294,592
2025-08-26T00:00:00.000Z,0.5,2.43,1,0.8,1.39,0.445,589
2025-08-27T00:00:00.000Z,0.4,3.5,1.1,0.7,1.6,0.55,590
2025-08-28T00:00:00.000Z,0.6,4.28,1.63,1.23,3.3,1.1,591
2025-08-29T00:00:00.000Z,1.1,6.67,2.29,1.67,3.01,1.496,592
2025-08-30T00:00:00.000Z,0.85,7.03,1.5,1.2,3.88,1.747,592
2025-08-31T00:00:00.000Z,0.7,5.23,1.6,1.1,3.47,1.335,591
2025-09-01T00:00:00.000Z,1.67,5.8,2.93,2.4,3.33,0.681,590
2025-09-02T00:00:00.000Z,1.5,3.6,2.29,2.08,2.6,0.393,593
2025-09-03T00:00:00.000Z,1.6,6.38,2.7,2.27,3.53,0.859,591
2025-09-04T00:00:00.000Z,1.6,12.07,5.05,4.34,6.53,1.668,591
2025-09-05T00:00:00.000Z,1.98,10.19,6,3.9,7.68,2.124,463
2025-09-06T00:00:00.000Z,8.3,10.48,9.32,8.65,10.27,0.8,8
2025-09-07T00:00:00.000Z,4.75,11.38,8.99,7.55,9.73,1.629,246
2025-09-08T00:00:00.000Z,1.02,6.63,2.5,2,4.17,1.297,308
2025-09-09T00:00:00.000Z,1.45,9.94,4.05,3.22,5.32,1.603,590
2025-09-10T00:00:00.000Z,1.92,9.23,4.88,4.09,6.4,1.635,558
2025-09-11T00:00:00.000Z,2.04,10.02,5.01,4.34,5.78,1.802,588
2025-09-12T00:00:00.000Z,1.83,5.03,2.65,2.45,2.9,0.479,593
2025-09-13T00:00:00.000Z,0.9,7.2,2.2,1.7,3.67,1.601,593
2025-09-14T00:00:00.000Z,1.35,9.18,3.33,2.45,4.4,1.257,592
2025-09-15T00:00:00.000Z,0.6,5.9,2.8,1.55,4.07,1.381,503
2025-09-16T00:00:00.000Z,1,3.67,2.02,1.7,2.44,0.515,593
2025-09-17T00:00:00.000Z,1,5.2,2,1.63,2.83,0.945,593
2025-09-18T00:00:00.000Z,0.2,6.8,0.7,0.5,0.87,0.362,591
2025-09-19T00:00:00.000Z,0.3,1.6,0.81,0.6,1,0.252,566
2025-09-20T00:00:00.000Z,0.2,2.22,0.6,0.5,0.82,0.311,467
2025-09-21T00:00:00.000Z,0.25,3.92,0.77,0.6,0.98,0.693,589
2025-09-22T00:00:00.000Z,0.2,1.1,0.4,0.3,0.47,0.131,589
2025-09-23T00:00:00.000Z,0.2,1,0.43,0.4,0.53,0.139,591
2025-09-24T00:00:00.000Z,0.1,1.87,0.4,0.3,0.6,0.246,589
2025-09-25T00:00:00.000Z,0.1,1.37,0.4,0.3,0.63,0.244,592
2025-09-26T00:00:00.000Z,0.2,3.73,0.7,0.6,1,0.494,590
2025-09-27T00:00:00.000Z,0.3,6.07,1.1,0.8,1.93,0.953,591
2025-09-28T00:00:00.000Z,0.5,4.76,1.73,1.3,2.13,0.652,586
2025-09-29T00:00:00.000Z,0.75,2.7,1.33,1.1,1.8,0.43,589
2025-09-30T00:00:00.000Z,0.6,2.43,1.2,1,1.43,0.336,588
2025-10-01T00:00:00.000Z,0.47,2.1,1,0.8,1.12,0.243,578
2025-10-02T00:00:00.000Z,0.4,3.07,1,0.83,1.9,0.643,570
2025-10-03T00:00:00.000Z,1.37,3.77,2.19,1.9,2.47,0.379,548
2025-10-04T00:00:00.000Z,1.37,3.57,2.29,2.1,2.5,0.311,586
2025-10-05T00:00:00.000Z,2.06,7.27,5.43,4.5,6,1.201,587
2025-10-06T00:00:00.000Z,1.12,8.33,4.47,2.4,5.37,1.716,592
2025-10-07T00:00:00.000Z,0.4,6.1,1.6,1.2,2.17,1.203,586
2025-10-08T00:00:00.000Z,0.3,1.87,0.7,0.56,0.9,0.261,590
2025-10-09T00:00:00.000Z,0.3,1.57,0.7,0.5,0.9,0.24,590
2025-10-10T00:00:00.000Z,0.2,3.27,1.03,0.53,1.3,0.502,590
2025-10-11T00:00:00.000Z,0.1,1,0.3,0.23,0.43,0.148,587
2025-10-12T00:00:00.000Z,0.1,0.73,0.3,0.3,0.4,0.106,585
2025-10-13T00:00:00.000Z,0.23,1.9,0.56,0.43,0.77,0.281,590
2025-10-14T00:00:00.000Z,0.2,2.87,0.82,0.59,1.25,0.449,588
2025-10-15T00:00:00.000Z,0.1,2,0.51,0.4,0.73,0.366,588
2025-10-16T00:00:00.000Z,0.2,1.7,0.7,0.5,0.9,0.294,502
2025-10-17T00:00:00.000Z,0.2,2.93,0.6,0.4,0.9,0.369,588
2025-10-18T00:00:00.000Z,0.2,1.8,0.5,0.4,0.63,0.224,591
2025-10-19T00:00:00.000Z,0.2,1.23,0.4,0.3,0.5,0.135,591
2025-10-20T00:00:00.000Z,0.2,2.6,0.6,0.4,0.8,0.275,591
2025-10-21T00:00:00.000Z,0.7,3.53,1.53,1.23,1.87,0.489,592
2025-10-22T00:00:00.000Z,1.83,9.1,4.97,3.07,6.12,1.82,592
2025-10-23T00:00:00.000Z,2.83,10.23,6.43,5.57,7.09,1.226,592
2025-10-24T00:00:00.000Z,1.2,10.57,4.38,3.2,7.2,2.348,594
2025-10-25T00:00:00.000Z,0.2,4.83,2.27,1.54,2.7,0.898,589
2025-10-26T00:00:00.000Z,0.5,3.6,1.33,1,2.27,0.702,593
2025-10-27T00:00:00.000Z,0.3,3.83,0.87,0.63,1.6,0.756,588
2025-10-28T00:00:00.000Z,1.93,5.97,3,2.67,3.49,0.701,593
2025-10-29T00:00:00.000Z,0.5,4.67,2.06,1.03,2.6,0.928,592
2025-10-30T00:00:00.000Z,0.63,2.4,1.3,1.1,1.5,0.299,592
2025-10-31T00:00:00.000Z,0.3,1.8,0.87,0.67,1.14,0.304,593
2025-11-01T00:00:00.000Z,0.7,3.43,1.4,1.23,1.83,0.585,591
2025-11-02T00:00:00.000Z,0.6,4.73,1.43,1,2.4,0.889,590
2025-11-03T00:00:00.000Z,0.6,3.7,1.7,1.33,2,0.56,591
2025-11-04T00:00:00.000Z,0.47,4.07,1.73,1.43,2.06,0.549,593
2025-11-05T00:00:00.000Z,0.33,6.47,1.1,0.8,1.49,0.646,592
2025-11-06T00:00:00.000Z,0.2,2.33,0.63,0.5,0.8,0.309,593
2025-11-07T00:00:00.000Z,0.2,2.1,0.5,0.4,0.7,0.31,591
2025-11-08T00:00:00.000Z,0.2,5.37,1.19,0.49,2.1,1.078,592
2025-11-09T00:00:00.000Z,0.2,1.93,0.4,0.3,0.52,0.274,592
2025-11-10T00:00:00.000Z,0.2,1.87,0.5,0.37,0.7,0.263,591
2025-11-11T00:00:00.000Z,0.23,3.87,1,0.63,2,0.902,591
2025-11-12T00:00:00.000Z,0.7,2.93,1.23,1.1,1.5,0.358,592
2025-11-13T00:00:00.000Z,0.2,2.5,0.5,0.4,0.77,0.472,593
2025-11-14T00:00:00.000Z,0.2,3.53,0.53,0.33,1,0.552,592
2025-11-15T00:00:00.000Z,0.2,1.2,0.4,0.3,0.6,0.176,593
2025-11-16T00:00:00.000Z,0.2,1.5,0.5,0.4,0.6,0.209,593
2025-11-17T00:00:00.000Z,0.2,1.13,0.57,0.4,0.69,0.194,64
