date,min,max,pm25,q1,q3,stdev,count
2025-11-03T00:00:00.000Z,0.4,3.7,0.9,0.7,2.08,0.814,560
2025-11-04T00:00:00.000Z,0.1,2.7,0.6,0.3,1.3,0.581,551
2025-11-05T00:00:00.000Z,0,2.88,0.4,0.28,0.6,0.466,559
2025-11-06T00:00:00.000Z,0,2.1,0.2,0.1,0.4,0.218,557
2025-11-07T00:00:00.000Z,0,2.27,0.4,0.1,0.7,0.433,561
2025-11-08T00:00:00.000Z,0.1,8.32,0.73,0.32,3.97,2.563,559
2025-11-09T00:00:00.000Z,0,1.05,0.22,0.15,0.4,0.187,562
2025-11-10T00:00:00.000Z,0.1,3.13,0.5,0.3,0.74,0.434,552
2025-11-11T00:00:00.000Z,0.3,2.08,0.77,0.6,1.21,0.402,560
2025-11-12T00:00:00.000Z,0.6,6.68,2.25,1.5,4,1.488,557
2025-11-13T00:00:00.000Z,0.1,1.58,0.47,0.3,0.6,0.21,566
2025-11-14T00:00:00.000Z,0.1,3.17,0.4,0.3,0.5,0.277,540
2025-11-15T00:00:00.000Z,0,1.9,0.3,0.1,0.55,0.275,570
2025-11-16T00:00:00.000Z,0,4.57,0.6,0.2,0.9,0.617,566
2025-11-17T00:00:00.000Z,0.4,1.7,0.65,0.55,0.94,0.326,61
